name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Ripon,US,CA,USRIP,RIP,Ripon,,37.7416,-121.1244,America/Los_Angeles,2017-03-09
River Falls,US,WI,USRFW,RFW,River Falls,,44.8614,-92.6238,America/Chicago,2017-05-23
Riverbank,US,CA,USZRB,ZRB,Riverbank,3744N 12056W,37.7360,-120.9355,America/Los_Angeles,2017-03-09
Riverdale,US,GA,USRQV,RQV,Riverdale,3334N 08424W,33.5726,-84.4133,America/New_York,2017-03-09
Riverside,US,OH,USOH4,OH4,Riverside,3946N 08407W,39.7798,-84.1241,America/New_York,2017-05-23
Riverton,US,UT,USYIV,YIV,Riverton,4032N 11156W,40.5219,-111.9391,America/Denver,2017-03-09
Riverview,US,FL,USRRW,RRW,Riverview,2751N 08219W,27.8661,-82.3265,America/New_York,2011-05-14
Riviera Beach,US,FL,USRBC,RBC,Riviera Beach,,26.7753,-80.0581,America/New_York,2017-03-09
Rize,TR,53,TRRIZ,RIZ,Rize,4102N 04029E,41.0208,40.5219,Europe/Istanbul,2014-06-27
Rochester,US,NH,USROR,ROR,Rochester,,43.3045,-70.9756,America/New_York,2017-05-23
Rock Island,US,IL,USRKI,RKI,Rock Island,,41.5095,-90.5787,America/Chicago,2017-05-23
Rockland,US,MA,USRCA,RCA,Rockland,,42.1307,-70.9162,America/New_York,2017-05-23
Rockledge,US,FL,USRKE,RKE,Rockledge,,28.3508,-80.7253,America/New_York,2011-05-14
Rocklin,US,CA,USRKL,RKL,Rocklin,,38.7907,-121.2358,America/Los_Angeles,2017-03-09
Rockville,US,MD,USRKV,RKV,Rockville,,39.0840,-77.1528,America/New_York,2019-01-27
Rockville Centre,US,NY,USQRC,QRC,Rockville Centre,4039N 07339W,40.6587,-73.6412,America/New_York,2017-05-23
Rockwall,US,TX,USXLI,XLI,Rockwall,,32.9312,-96.4597,America/Chicago,2017-03-09
Rocky River,US,OH,USRKY,RKY,Rocky River,4128N 08150W,41.4756,-81.8393,America/New_York,2017-05-23
Rohnert Park,US,CA,USRFH,RFH,Rohnert Park,,38.3396,-122.7011,America/Los_Angeles,2017-03-09
Rolling Meadows,US,IL,USRLM,RLM,Rolling Meadows,,42.0842,-88.0131,America/Chicago,2017-05-23
Romulus,US,MI,USROU,ROU,Romulus,,42.2223,-83.3966,America/Detroit,2017-05-23
Ronkonkoma,US,NY,USRKK,RKK,Ronkonkoma,4048N 07306W,40.8154,-73.1123,America/New_York,2017-05-23
Rosamond,US,CA,USRSZ,RSZ,Rosamond,3451N 11809W,34.8641,-118.1634,America/Los_Angeles,2011-05-14
Rosedale,US,MD,USRSA,RSA,Rosedale,3919N 07630W,39.3201,-76.5155,America/New_York,2011-05-14
Rosedale,US,NY,USRDQ,RDQ,Rosedale,4100N 07336W,40.6621,-73.7354,America/New_York,2017-04-16
Roselle,US,IL,USRLL,RLL,Roselle,,41.9847,-88.0798,America/Chicago,2017-05-23
Roselle,US,NJ,USRLE,RLE,Roselle,,40.6522,-74.2588,America/New_York,2017-05-23
Rosemead,US,CA,USRFS,RFS,Rosemead,,34.0806,-118.0729,America/Los_Angeles,2017-03-09
Rosemount,US,MN,USRMM,RMM,Rosemount,,44.7394,-93.1258,America/Chicago,2017-05-23
Rosenberg,US,TX,USRSG,RSG,Rosenberg,2933N 09548W,29.5572,-95.8086,America/Chicago,2017-03-09
Roseville,US,CA,USRVC,RVC,Roseville,,38.7521,-121.2880,America/Los_Angeles,2017-03-09
Roseville,US,MI,USRSV,RSV,Roseville,,42.4973,-82.9371,America/Detroit,2017-05-23
Roseville,US,MN,USRVE,RVE,Roseville,,45.0061,-93.1566,America/Chicago,2017-05-23
Roswell,US,GA,USRWE,RWE,Roswell,,34.0232,-84.3616,America/New_York,2017-03-09
Rotterdam,US,NY,USRAJ,RAJ,Rotterdam,4247N 07358W,42.7870,-73.9710,America/New_York,2017-05-23
Round Lake,US,IL,USRUC,RUC,Round Lake,,42.3534,-88.0934,America/Chicago,2017-05-23
Round Lake Beach,US,IL,USUDH,UDH,Round Lake Beach,4222N 08805W,42.3717,-88.0901,America/Chicago,2017-05-23
Round Rock,US,TX,USRRX,RRX,Round Rock,,30.5083,-97.6789,America/Chicago,2017-03-09
Rowland Heights,US,CA,USRHW,RHW,Rowland Heights,,33.9761,-117.9053,America/Los_Angeles,2011-05-14
Rowlett,US,TX,USZRE,ZRE,Rowlett,3254N 09633W,32.9029,-96.5639,America/Chicago,2017-03-09
Roy,US,UT,USRY8,RY8,Roy,4109N 11201W,41.1616,-112.0263,America/Denver,2017-03-09
Royal Oak,US,MI,USRYM,RYM,Royal Oak,,42.4895,-83.1446,America/Detroit,2017-05-23
Royal Palm Beach,US,FL,USFPB,FPB,Royal Palm Beach,2642N 08013W,26.7084,-80.2306,America/New_York,2017-03-09
Rubidoux,US,CA,USXUO,XUO,Rubidoux,3359N 11724W,33.9961,-117.4056,America/Los_Angeles,2011-05-14
Ruskin,US,FL,USRKN,RKN,Ruskin,,27.7209,-82.4331,America/New_York,2011-05-14
Russellville,US,AR,USRUS,RUS,Russellville,,35.2784,-93.1338,America/Chicago,2017-05-23
Rutherford,US,NJ,USUYI,UYI,Rutherford,,40.8265,-74.1068,America/New_York,2017-05-23
Rye,US,NY,USZRY,ZRY,Rye,4058N 07341W,40.9806,-73.6837,America/New_York,2017-05-23
Sachse,US,TX,USSX2,SX2,Sachse,3258N 09635W,32.9762,-96.5953,America/Chicago,2017-03-09
Saco,US,ME,USQSK,QSK,Saco,4330N 07027W,43.5009,-70.4428,America/New_York,2017-05-23
Safety Harbor,US,FL,USSFP,SFP,Safety Harbor,,27.9908,-82.6932,America/New_York,2017-03-09
Saginaw,US,TX,USSJQ,SJQ,Saginaw,,32.8601,-97.3639,America/Chicago,2017-03-09
Sahuarita,US,AZ,USSR6,SR6,Sahuarita,3157N 11057W,31.9576,-110.9557,America/Phoenix,2017-03-09
Saint Andrews,US,SC,USS2A,S2A,Saint Andrews,3202N 08107W,34.0454,-81.1293,America/New_York,2006-01-17
Saint Andrews,US,SC,USS3A,S3A,Saint Andrews,3402N 08107W,34.0454,-81.1293,America/New_York,2006-01-17
Saint Charles,US,IL,USSSL,SSL,Saint Charles,,41.9142,-88.3087,America/Chicago,2013-05-31
Saint Charles,US,IL,USTCA,TCA,Saint Charles,4154N 08818W,41.9142,-88.3087,America/Chicago,2013-05-31
Saint Charles,US,MD,USSKC,SKC,Saint Charles,3836N 07656W,38.6032,-76.9386,America/New_York,2006-01-17
Saint Charles,US,MO,USABP,ABP,Saint Charles,,38.7839,-90.4812,America/Chicago,2017-05-23
Saint Charles,US,MO,USS7T,S7T,Saint Charles,3847N 09030W,38.7839,-90.4812,America/Chicago,2017-05-23
Saint Clair Shores,US,MI,USCS4,CS4,Saint Clair Shores,4229N 08253W,42.4970,-82.8888,America/Detroit,2017-05-23
Saint Cloud,US,FL,USSOC,SOC,Saint Cloud,,28.2489,-81.2812,America/New_York,2020-08-22
Saint Louis Park,US,MN,USSLZ,SLZ,Saint Louis Park,,44.9483,-93.3480,America/Chicago,2017-05-23
Saint Michael,US,MN,USTMI,TMI,Saint Michael,4512N 09339W,45.2100,-93.6650,America/Chicago,2017-05-23
Saint Paul,US,MN,USSTP,STP,Saint Paul,,44.9444,-93.0933,America/Chicago,2019-09-05
Saint Peters,US,MO,USSQS,SQS,Saint Peters,,38.8003,-90.6265,America/Chicago,2018-10-01
Salem,US,MA,USSLM,SLM,Salem,,42.5195,-70.8967,America/New_York,2019-09-19
Salem,US,NH,USSXA,SXA,Salem,,42.7884,-71.2009,America/New_York,2020-08-19
Salem,US,VA,USUYQ,UYQ,Salem,,37.2935,-80.0548,America/New_York,2019-09-19
Salihli,TR,45,TRSAL,SAL,Salihli,,38.4826,28.1477,Europe/Istanbul,2013-08-06
Sammamish,US,WA,USZMS,ZMS,Sammamish,4738N 12204W,47.6418,-122.0804,America/Los_Angeles,2017-03-09
San Benito,US,TX,USSBZ,SBZ,San Benito,2607N 09737W,26.1326,-97.6311,America/Chicago,2017-03-09
San Bruno,US,CA,USSXB,SXB,San Bruno,,37.6305,-122.4111,America/Los_Angeles,2017-03-09
San Clemente,US,CA,USXMO,XMO,San Clemente,3325N 11736W,33.4270,-117.6120,America/Los_Angeles,2017-03-09
San Dimas,US,CA,USSDA,SDA,San Dimas,,34.1067,-117.8067,America/Los_Angeles,2017-03-09
San Gabriel,US,CA,USSGG,SGG,San Gabriel,,34.0961,-118.1058,America/Los_Angeles,2017-03-09
San Jacinto,US,CA,USJNO,JNO,San Jacinto,3347N 11657W,33.7839,-116.9586,America/Los_Angeles,2017-03-09
San Juan,US,TX,USJSZ,JSZ,San Juan,2611N 09809W,26.1892,-98.1553,America/Chicago,2017-03-09
San Juan Capistrano,US,CA,USSAJ,SAJ,San Juan Capistrano,3330N 11739W,33.5017,-117.6625,America/Los_Angeles,2019-12-22
San Leandro,US,CA,USSNH,SNH,San Leandro,,37.7249,-122.1561,America/Los_Angeles,2017-03-09
San Lorenzo,US,CA,USYSZ,YSZ,San Lorenzo,3741N 12207W,37.6810,-122.1244,America/Los_Angeles,2011-05-14
San Luis,US,AZ,USSLI,SLI,San Luis,3229N 11446W,32.4870,-114.7822,America/Phoenix,2017-03-09
San Marcos,US,CA,USSNM,SNM,San Marcos,,33.1434,-117.1661,America/Los_Angeles,2017-03-09
San Marcos,US,TX,USSMC,SMC,San Marcos,,29.8833,-97.9414,America/Chicago,2017-03-09
San Mateo,US,CA,USSXF,SXF,San Mateo,,37.5630,-122.3255,America/Los_Angeles,2019-02-27
San Pablo,US,CA,USSAK,SAK,San Pablo,,37.9622,-122.3455,America/Los_Angeles,2017-03-09
San Ramon,US,CA,USSJB,SJB,San Ramon,,37.7799,-121.9780,America/Los_Angeles,2017-03-09
San Tan Valley,US,AZ,USZVP,ZVP,San Tan Valley,3310N 11134W,33.1911,-111.5280,America/Phoenix,2011-05-15
Sand Springs,US,OK,USSDQ,SDQ,Sand Springs,,36.1398,-96.1089,America/Chicago,2017-03-09
Sandy,US,UT,USSJE,SJE,Sandy,,40.5916,-111.8841,America/Denver,2017-03-10
Sandy Springs,US,GA,USYSG,YSG,Sandy Springs,3355N 08422W,33.9243,-84.3785,America/New_York,2017-03-09
Sanford,US,FL,USSFB,SFB,Sanford,,28.8006,-81.2731,America/New_York,2017-03-09
Sanger,US,CA,USSRK,SRK,Sanger,,36.7080,-119.5560,America/Los_Angeles,2017-03-09
Sangre Grande,TT,SGE,TTSAG,SAG,Sangre Grande,1035N 06107W,10.5870,-61.1301,America/Port_of_Spain,2017-10-08
Sankt Gallen,CH,SG,CHQGL,QGL,Sankt Gallen,,47.4239,9.3748,Europe/Zurich,2015-07-29
Santa Clara,US,CA,USSCZ,SCZ,Santa Clara,,37.3541,-121.9552,America/Los_Angeles,2017-03-09
Santa Clarita,US,CA,USSAM,SAM,Santa Clarita,3423N 11832W,34.3917,-118.5426,America/Los_Angeles,2017-03-09
Santa Cruz,US,CA,USSRU,SRU,Santa Cruz,,36.9741,-122.0308,America/Los_Angeles,2017-03-09
Santa Fe Springs,US,CA,USUYR,UYR,Santa Fe Springs,,33.9472,-118.0854,America/Los_Angeles,2017-03-09
Santee,US,CA,USSXD,SXD,Santee,,32.8384,-116.9739,America/Los_Angeles,2017-03-09
Sapanca,TR,54,TRSCA,SCA,Sapanca,,40.6914,30.2674,Europe/Istanbul,2013-01-25
Sapulpa,US,OK,USAPU,APU,Sapulpa,3559N 09606W,35.9987,-96.1142,America/Chicago,2017-03-09
Saratoga,US,CA,USXMQ,XMQ,Saratoga,,37.2638,-122.0230,America/Los_Angeles,2017-03-09
Saratoga Springs,US,NY,USSGA,SGA,Saratoga Springs,,43.0831,-73.7846,America/New_York,2017-05-23
Saratoga Springs,US,UT,USS6T,S6T,Saratoga Springs,4020N 11154W,40.3491,-111.9047,America/Denver,2017-03-09
Sarayköy,TR,20,TRSKY,SKY,Saraykoy,3755N 02856E,37.9245,28.9252,Europe/Istanbul,2020-06-10
Sartell,US,MN,USSL4,SL4,Sartell,4537N 09413W,45.6216,-94.2069,America/Chicago,2017-05-23
Saugus,US,MA,USUGX,UGX,Saugus,4227N 07100W,42.4648,-71.0101,America/New_York,2017-05-23
Savage,US,MN,USXLY,XLY,Savage,,44.7791,-93.3363,America/Chicago,2017-05-23
Sayreville,US,NJ,USXNA,XNA,Sayreville,4027N 07421W,40.4593,-74.3610,America/New_York,2017-05-23
Sayville,US,NY,USSYS,SYS,Sayville,,40.7359,-73.0821,America/New_York,2017-05-23
Scarsdale,US,NY,USSCG,SCG,Scarsdale,,41.0051,-73.7846,America/New_York,2017-05-23
Schaffhausen,CH,SH,CHSCH,SCH,Schaffhausen,,47.6973,8.6349,Europe/Zurich,2014-03-06
Schererville,US,IN,USSVL,SVL,Schererville,,41.4789,-87.4548,America/Chicago,2017-03-09
Schertz,US,TX,USSRT,SRT,Schertz,2933N 09816W,29.5522,-98.2697,America/Chicago,2017-03-09
Scotch Plains,US,NJ,USSPJ,SPJ,Scotch Plains,,40.6554,-74.3899,America/New_York,2017-05-23
Seaford,US,NY,USQSF,QSF,Seaford,4040N 07329W,40.6659,-73.4882,America/New_York,2017-05-23
Seagoville,US,TX,USSVI,SVI,Seagoville,,32.6396,-96.5383,America/Chicago,2017-03-09
Seal Beach,US,CA,USSLH,SLH,Seal Beach,3344N 11806W,33.7414,-118.1048,America/Los_Angeles,2017-03-09
Seaside,US,CA,USXLU,XLU,Seaside,,36.6111,-121.8516,America/Los_Angeles,2015-06-15
Sebastian,US,FL,USSZG,SZG,Sebastian,,27.8164,-80.4706,America/New_York,2017-03-09
Secaucus,US,NJ,USUYK,UYK,Secaucus,,40.7895,-74.0565,America/New_York,2017-05-23
Seferihisar,TR,35,TRSFH,SFH,Seferihisar,,38.1975,26.8388,Europe/Istanbul,2016-03-09
Segamat,MY,01,MYSGM,SGM,Segamat,0230N 10249E,2.5148,102.8158,Asia/Kuala_Lumpur,2012-01-17
Seguin,US,TX,USSQU,SQU,Seguin,,29.5688,-97.9647,America/Chicago,2017-03-09
Selden,US,NY,USEXL,EXL,Selden,4051N 07302W,40.8665,-73.0357,America/New_York,2017-05-23
Selma,US,CA,USSQZ,SQZ,Selma,,36.5708,-119.6121,America/Los_Angeles,2017-03-09
Selçuk,TR,35,TRSCK,SCK,Selcuk,3757N 02722E,37.9514,27.3685,Europe/Istanbul,2010-08-03
Seminole,US,FL,USSE5,SE5,Seminole,2750N 08247W,27.8397,-82.7912,America/New_York,2017-03-09
Seremban,MY,05,MYSRB,SRB,Seremban,0243N 10156E,2.7297,101.9381,Asia/Kuala_Lumpur,2019-09-05
Serik,TR,07,TRSEI,SEI,Serik,,36.9169,31.0989,Europe/Istanbul,2012-01-18
Sesvete,HR,21,HRSVE,SVE,Sesvete,4549N 01606E,45.8311,16.1164,Europe/Zagreb,2013-05-16
Severn,US,MD,USSEV,SEV,Severn,,39.1371,-76.6983,America/New_York,2011-05-14
Severna Park,US,MD,USSNR,SNR,Severna Park,,39.0704,-76.5452,America/New_York,2011-05-14
Sevierville,US,TN,USSVU,SVU,Sevierville,,35.8681,-83.5618,America/New_York,2017-03-09
Sewell,US,NJ,USYSW,YSW,Sewell,3945N 07508W,39.7665,-75.1443,America/New_York,2020-08-27
Seymour,US,CT,USSZK,SZK,Seymour,,41.3968,-73.0759,America/New_York,2017-05-23
Shaker Heights,US,OH,USXSK,XSK,Shaker Heights,4128N 08132W,41.4739,-81.5371,America/New_York,2017-05-23
Shakopee,US,MN,USSKE,SKE,Shakopee,,44.7980,-93.5269,America/Chicago,2017-05-23
Shawnee,US,KS,USSHC,SHC,Shawnee,,39.0417,-94.7202,America/Chicago,2017-05-23
Shelby,US,MI,USSDL,SDL,Shelby,4336N 08622W,42.6709,-83.0330,America/Detroit,2017-05-23
Shelby,US,NC,USSEY,SEY,Shelby,,35.2923,-81.5357,America/New_York,2017-03-09
Shelbyville,US,IN,USSYH,SYH,Shelbyville,,39.5214,-85.7769,America/Indiana/Indianapolis,2017-05-23
Shelbyville,US,KY,USSVZ,SVZ,Shelbyville,,38.2120,-85.2236,America/New_York,2019-08-24
Shelton,US,CT,USSQR,SQR,Shelton,,41.3165,-73.0932,America/New_York,2017-05-23
Sherman Oaks,US,CA,USSJJ,SJJ,Sherman Oaks,,34.1511,-118.4493,America/Los_Angeles,2017-07-26
Sherwood,US,AR,USYRW,YRW,Sherwood,3448N 09213W,34.8151,-92.2243,America/Chicago,2017-05-23
Sherwood,US,OR,USSJU,SJU,Sherwood,,45.3565,-122.8401,America/Los_Angeles,2017-03-09
Shibukawa,JP,10,JPBKW,BKW,Shibukawa,3629N 13900E,36.4833,139.0000,Asia/Tokyo,2017-07-22
Shively,US,KY,USIVE,IVE,Shively,3812N 08549W,38.2001,-85.8227,America/Kentucky/Louisville,2017-03-09
Shoreline,US,WA,USSRI,SRI,Shoreline,4745N 12220W,47.7557,-122.3415,America/Los_Angeles,2017-03-09
Shoreview,US,MN,USSHB,SHB,Shoreview,4505N 09307W,45.0791,-93.1472,America/Chicago,2017-05-23
Shorewood,US,IL,USSW3,SW3,Shorewood,4131N 08812W,41.5200,-88.2017,America/Chicago,2017-05-23
Shrewsbury,US,MA,USSHU,SHU,Shrewsbury,,42.2959,-71.7129,America/New_York,2017-05-23
Siavonga,ZM,07,ZMSIA,SIA,Siavonga,1632S 02843E,-16.5382,28.7088,Africa/Lusaka,2012-01-17
Sicklerville,US,NJ,USSV5,SV5,Sicklerville,3943N 07458W,39.7173,-74.9693,America/New_York,2017-05-23
Sidney,US,OH,USSDN,SDN,Sidney,,40.2842,-84.1555,America/New_York,2017-05-23
Sierre,CH,VS,CHSRR,SRR,Sierre,4618N 00732E,46.2919,7.5356,Europe/Zurich,2019-09-10
Silivri,TR,34,TRSIL,SIL,Silivri,4104N 02815E,41.0739,28.2464,Europe/Istanbul,2013-10-07
Silver Spring,US,MD,USSIS,SIS,Silver Spring,,38.9907,-77.0261,America/New_York,2019-01-25
Silverdale,US,WA,USSIF,SIF,Silverdale,,47.6445,-122.6949,America/Los_Angeles,2011-05-14
Simav,TR,43,TRSMV,SMV,Simav,,39.0882,28.9777,Europe/Istanbul,2013-08-06
Simi Valley,US,CA,USSIU,SIU,Simi Valley,,34.2694,-118.7815,America/Los_Angeles,2017-03-09
Simpsonville,US,SC,USSRY,SRY,Simpsonville,,34.7371,-82.2543,America/New_York,2017-03-09
Sitrah,BH,16,BHSIT,SIT,Sitrah,2608N 05037E,26.1547,50.6206,Asia/Bahrain,2015-05-06
Skokie,US,IL,USSOK,SOK,Skokie,,42.0334,-87.7334,America/Chicago,2017-05-23
Slidell,US,LA,USUYN,UYN,Slidell,,30.2752,-89.7812,America/Chicago,2017-03-09
Smithtown,US,NY,USSTY,STY,Smithtown,,40.8559,-73.2007,America/New_York,2017-05-23
Smyrna,US,GA,USSMY,SMY,Smyrna,,33.8840,-84.5144,America/New_York,2017-03-09
Snellville,US,GA,USSEE,SEE,Snellville,3351N 08401W,33.8573,-84.0199,America/New_York,2017-03-09
Socorro,US,TX,USXSR,XSR,Socorro,3139N 10618W,31.6546,-106.3033,America/Denver,2017-03-09
Soledad,US,CA,USZOL,ZOL,Soledad,3625N 12119W,36.4247,-121.3263,America/Los_Angeles,2017-03-09
Solon,US,OH,USSOO,SOO,Solon,,41.3898,-81.4412,America/New_York,2017-05-23
Soma,TR,45,TRSMA,SMA,Soma,,39.1855,27.6094,Europe/Istanbul,2013-08-06
Somerset,US,MA,USSS3,SS3,Somerset,4144N 07110W,41.7696,-71.1287,America/New_York,2019-09-19
Somerset,US,NJ,USSOJ,SOJ,Somerset,,40.4976,-74.4885,America/New_York,2019-09-19
Somerton,US,AZ,USSN7,SN7,Somerton,3235N 11442W,32.5964,-114.7097,America/Phoenix,2017-03-09
Somerville,US,MA,USUZB,UZB,Somerville,,42.3876,-71.0995,America/New_York,2017-05-23
South Boston,US,MA,USSBC,SBC,South Boston,,42.3334,-71.0495,America/New_York,2017-05-23
South Burlington,US,VT,USQSB,QSB,South Burlington,4427N 07310W,44.4670,-73.1710,America/New_York,2017-05-23
South El Monte,US,CA,USSDM,SDM,South El Monte,,34.0519,-118.0467,America/Los_Angeles,2017-03-09
South Elgin,US,IL,USSE2,SE2,South Elgin,4159N 08818W,41.9942,-88.2923,America/Chicago,2017-05-23
South Euclid,US,OH,USS3C,S3C,South Euclid,4131N 08131W,41.5231,-81.5185,America/New_York,2017-05-23
South Gate,US,CA,USSGC,SGC,South Gate,,33.9547,-118.2120,America/Los_Angeles,2017-03-09
South Hadley,US,MA,USSYM,SYM,South Hadley,,42.2584,-72.5745,America/New_York,2017-05-23
South Holland,US,IL,USSUI,SUI,South Holland,,41.6009,-87.6070,America/Chicago,2017-05-23
South Houston,US,TX,USHQU,HQU,South Houston,2939N 09514W,29.6630,-95.2355,America/Chicago,2017-03-09
South Jordan,US,UT,USXSJ,XSJ,South Jordan,4033N 11155W,40.5622,-111.9297,America/Denver,2017-08-23
South Kingstown,US,RI,USS7K,S7K,South Kingstown,4126N 07131W,41.4472,-71.5249,America/New_York,2017-05-23
South Milwaukee,US,WI,USMK6,MK6,South Milwaukee,4254N 08751W,42.9106,-87.8606,America/Chicago,2017-05-23
South Ogden,US,UT,US2OG,2OG,South Ogden,4111N 11158W,41.1919,-111.9713,America/Denver,2017-03-09
South Orange,US,NJ,USTHX,THX,South Orange,4045N 07416W,40.7490,-74.2613,America/New_York,2017-05-23
South Ozone Park,US,NY,USOZN,OZN,South Ozone Park,4040N 07349W,40.6701,-73.8190,America/New_York,2020-08-28
South Pasadena,US,CA,USSSD,SSD,South Pasadena,,34.1161,-118.1504,America/Los_Angeles,2017-03-09
South Plainfield,US,NJ,USSFD,SFD,South Plainfield,,40.5793,-74.4115,America/New_York,2017-05-23
South Portland,US,ME,USSOX,SOX,South Portland,,43.6415,-70.2409,America/New_York,2017-05-23
South River,US,NJ,USSSE,SSE,South River,,40.4465,-74.3860,America/New_York,2017-05-23
South Saint Paul,US,MN,USSPT,SPT,South Saint Paul,4453N 09303W,44.8927,-93.0349,America/Chicago,2017-05-23
South Salt Lake,US,UT,USS8K,S8K,South Salt Lake,4043N 11153W,40.7188,-111.8883,America/Denver,2017-03-09
South San Francisco,US,CA,USSYF,SYF,South San Francisco,,37.6547,-122.4077,America/Los_Angeles,2017-03-09
South Windsor,US,CT,USXMM,XMM,South Windsor,4149N 07234W,41.8237,-72.6212,America/New_York,2017-05-23
Southaven,US,MS,USSVQ,SVQ,Southaven,3459N 09007W,34.9890,-90.0126,America/Chicago,2017-03-09
Southbridge,US,MA,USTHD,THD,Southbridge,4204N 07202W,42.0751,-72.0334,America/New_York,2017-05-23
Southbury,US,CT,USSBU,SBU,Southbury,,41.4815,-73.2132,America/New_York,2017-05-23
Southfield,US,MI,USSFJ,SFJ,Southfield,,42.4734,-83.2219,America/Detroit,2017-05-23
Southgate,US,MI,USSFA,SFA,Southgate,,42.2139,-83.1938,America/Detroit,2017-05-23
Southlake,US,TX,USZLE,ZLE,Southlake,,32.9412,-97.1342,America/Chicago,2017-03-09
Spanaway,US,WA,USSWY,SWY,Spanaway,,47.1040,-122.4346,America/Los_Angeles,2011-05-14
Spanish Fork,US,UT,USSFU,SFU,Spanish Fork,,40.1150,-111.6549,America/Denver,2017-03-09
Spanish Springs,US,NV,USZUS,ZUS,Spanish Springs,3938N 11942W,39.6491,-119.7074,America/Los_Angeles,2011-05-14
Sparks,US,NV,USSPK,SPK,Sparks,,39.5349,-119.7527,America/Los_Angeles,2017-03-09
Sparta,US,NJ,USSZA,SZA,Sparta,,41.0334,-74.6385,America/New_York,2018-11-08
Spokane Valley,US,WA,USPKV,PKV,Spokane Valley,4740N 11714W,47.6732,-117.2394,America/Los_Angeles,2017-03-09
Spring,US,TX,USABS,ABS,Spring,,30.0799,-95.4172,America/Chicago,2011-05-14
Spring Hill,US,FL,USSHI,SHI,Spring Hill,,28.4769,-82.5255,America/New_York,2011-05-14
Spring Hill,US,TN,USIR3,IR3,Spring Hill,3545N 08654W,35.7512,-86.9300,America/Chicago,2017-03-09
Springboro,US,OH,USSQO,SQO,Springboro,,39.5523,-84.2333,America/New_York,2017-05-23
Springfield,US,OR,USSPY,SPY,Springfield,,44.0462,-123.0220,America/Los_Angeles,2017-03-09
Springfield,US,TN,USSRG,SRG,Springfield,,36.5092,-86.8850,America/Chicago,2017-03-09
Springfield Gardens,US,NY,USSFG,SFG,Springfield Gardens,4040N 07344W,40.6631,-73.7622,America/New_York,2017-04-21
Springville,US,UT,USSNU,SNU,Springville,,40.1652,-111.6107,America/Denver,2017-03-09
Stafford,US,TX,USSTD,STD,Stafford,,29.6161,-95.5577,America/Chicago,2017-03-09
Stallings,US,NC,USTAI,TAI,Stallings,3505N 08041W,35.0907,-80.6862,America/New_York,2017-05-23
Stamford,US,CT,USXLX,XLX,Stamford,,41.0534,-73.5387,America/New_York,2017-05-23
Stanton,US,CA,USSTI,STI,Stanton,3348N 11759W,33.8025,-117.9931,America/Los_Angeles,2017-03-09
Starkville,US,MS,USSXK,SXK,Starkville,,33.4505,-88.8196,America/Chicago,2017-03-09
Staten Island,US,NY,USUYU,UYU,Staten Island,4035N 07409W,40.5623,-74.1399,America/New_York,2012-07-10
Staunton,US,VA,USSHD,SHD,Staunton,,38.1499,-79.0732,America/New_York,2017-03-09
Steffisburg,CH,BE,CHSBG,SBG,Steffisburg,4647N 00738E,46.7781,7.6325,Europe/Zurich,2019-09-10
Sterling,US,VA,USSGV,SGV,Sterling,,39.0062,-77.4286,America/New_York,2011-05-14
Sterling Heights,US,MI,USSEH,SEH,Sterling Heights,,42.5803,-83.0302,America/Detroit,2017-05-23
Steubenville,US,OH,USUYJ,UYJ,Steubenville,,40.3698,-80.6340,America/New_York,2017-05-23
Stevenson Ranch,US,CA,USS3H,S3H,Stevenson Ranch,3423N 11835W,34.3905,-118.5737,America/Los_Angeles,2017-03-10
Stillwater,US,MN,USTIS,TIS,Stillwater,4503N 09248W,45.0564,-92.8060,America/Chicago,2017-05-23
Stockbridge,US,GA,USSKB,SKB,Stockbridge,,33.5443,-84.2338,America/New_York,2017-03-09
Stoneham,US,MA,USSTU,STU,Stoneham,,42.4801,-71.0995,America/New_York,2017-05-23
Storrs,US,CT,US9ST,9ST,Storrs,4148N 07215W,41.8084,-72.2495,America/New_York,2017-05-23
Stoughton,US,MA,USSOU,SOU,Stoughton,,42.1251,-71.1023,America/New_York,2017-05-23
Stow,US,OH,USSWT,SWT,Stow,,41.1595,-81.4404,America/New_York,2017-05-23
Stratford,US,CT,USJSD,JSD,Stratford,,41.1845,-73.1332,America/New_York,2017-05-23
Streamwood,US,IL,USSMW,SMW,Streamwood,,42.0256,-88.1784,America/Chicago,2017-05-23
Streetsboro,US,OH,USSBH,SBH,Streetsboro,,41.2392,-81.3459,America/New_York,2017-05-23
Strongsville,US,OH,USSSV,SSV,Strongsville,,41.3145,-81.8357,America/New_York,2017-05-23
Studio City,US,CA,USSCY,SCY,Studio City,,34.1486,-118.3965,America/Los_Angeles,2018-06-08
Sudbury,US,MA,USSUR,SUR,Sudbury,,42.3834,-71.4162,America/New_York,2017-05-23
Suffolk,US,VA,USSUF,SUF,Suffolk,,36.7284,-76.5850,America/New_York,2017-03-09
Sugar Hill,US,GA,USUGH,UGH,Sugar Hill,3217N 08339W,34.1065,-84.0335,America/New_York,2017-03-09
Suitland,US,MD,USSIL,SIL,Suitland,,38.8487,-76.9239,America/New_York,2011-05-14
Sulphur,US,LA,USSLP,SLP,Sulphur,,30.2366,-93.3774,America/Chicago,2017-03-09
